run_folder,run_id,algorithm,var_nm3,var_nm10,var_nm4,var_wnm2,var_wpm5,var_lpm5,var_wnm0,var_lpm0,var_capv,obj_Gain,obj_PM,pass_fail,is_real
nsga2_20260905_161011,20260905_161011,nsga2,13.735826288031063,14.164382414369243,4.11109143461019,1.4872740547469419e-06,6.8366462961164655e-06,9.662382731523395e-06,6.467842014629546e-05,9.495613331687368e-06,4.14445922984886e-12,45.57,88.93,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,15.349209956566865,2.242580341871669,4.157898146266453,1.4073526743137901e-05,5.516672969456394e-05,5.7953843608636454e-06,5.004894929500938e-05,4.532404054004736e-06,6.1813464430518865e-12,40.18,139.3,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,19.36658551236893,9.703511649236265,16.911957014169694,3.0768366620839983e-06,3.8743049545836744e-05,5.824716214602792e-06,6.214595939879723e-05,2.875174229354107e-06,4.593619121379357e-12,35.14999999999999,99.18,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,18.993117205978113,13.328164326227032,12.114358719833598,3.545345912836094e-06,5.501972887021826e-06,2.5082852544046135e-06,1.4040930752108711e-05,9.845624328096232e-06,1.0247243284239772e-12,39.99000000000001,97.38,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,7.951027054429825,2.1100265428522307,13.160200608035856,2.612700143120498e-06,7.120440663509713e-06,1.2594538032771295e-06,2.7396977590897088e-05,5.97540164596818e-06,8.249037558677683e-12,46.02,148.9,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,6.076640105523955,6.380250074819862,16.6651607350868,3.737363449476323e-05,1.2943430411226264e-05,8.16031487971039e-06,8.317573553093752e-05,2.1893449438875055e-06,6.6425319871529815e-12,45.67,111.6,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,4.738128814603521,5.626361528533568,10.386109351244198,2.625433538915518e-05,4.805964148519927e-05,5.640840006389982e-06,2.1552518239617608e-05,7.896513497215164e-06,3.5006357082574745e-12,45.99,102.2,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,18.340982504663096,10.787950768202203,6.769997005947111,8.966879954662518e-06,4.867483505287821e-05,4.074824351437847e-06,6.242245093497669e-05,5.235366034918024e-06,1.3326372820062708e-12,58.78,124.5,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,16.82880060736214,1.9818048432685238,16.724308113324998,4.069365727781378e-05,9.24211175911699e-05,6.811809890939561e-06,1.6314176320303447e-05,4.698329408813359e-06,4.9548939415342345e-12,30.439999999999998,106.7,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,13.014326743156381,8.241613115676827,13.837883671413248,1.0434196790862533e-05,3.55290725812119e-05,5.661477407229867e-06,4.293680980608057e-05,1.6639936823055022e-06,9.692453086862538e-12,47.73,154.5,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,14.134612640592957,16.827666478029492,7.7917541794937835,4.726132673540364e-05,8.130097592511839e-05,9.805309333084916e-06,1.9980206963263603e-05,5.033110027707054e-06,4.4726409466513244e-12,24.919999999999995,95.86,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,12.664004916457703,5.754174939691243,2.9089735052630403,2.3987844365397055e-05,6.405535207100745e-05,4.148146475667443e-06,9.874770246881383e-05,4.356893335414533e-06,3.698339881940317e-12,44.84,135.0,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,16.464058676890716,9.867106257623124,6.191118871284935,1.453860391623884e-05,9.473143218765056e-05,9.63649910751926e-06,6.47298185554258e-05,3.148295778410255e-06,7.402321393470864e-12,63.64,56.76,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,5.118620156786067,7.119609060864782,11.292990834352544,2.023686480987792e-05,3.529707910466831e-05,9.754277080121635e-06,1.7269555595630982e-05,6.330896310019468e-06,1.346872505354646e-12,47.58,99.31,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,2.742580005544184,4.989924095222767,19.84203772427483,3.6403304569621656e-05,8.684339813423112e-05,9.70095954048807e-07,6.823941372947148e-05,4.679396554642055e-06,4.747779536998144e-12,63.38,104.1,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,14.456841090711462,6.85806006017603,10.755888642149468,1.3258018674638705e-05,3.9322985838063134e-05,5.566598664445146e-06,1.6040735981778436e-05,3.1237776580994337e-06,4.783653146993862e-12,41.38,123.1,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,9.982211592034954,16.200075392209346,13.216052163484388,2.8255756306149228e-05,8.702577915192953e-05,2.3748142153792553e-06,1.0677078607250086e-05,4.240389526993486e-06,2.2347096000155036e-12,35.94,101.5,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,11.563639723916463,11.899223309251811,3.500277445244113,3.5887883536410745e-05,5.578698649753344e-05,4.52022894556159e-06,9.177293279794101e-05,8.63116679664176e-06,2.988722473883803e-12,36.91,97.13,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,1.304901747355717,15.316749064821325,11.224722951166287,1.4536841840351507e-05,7.890634173181191e-05,1.7341354267023705e-06,4.5513739581220955e-05,4.03848967889699e-06,4.628016878024163e-12,54.94,90.42,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,12.504901884556261,16.31467844301535,12.976037353426086,1.8326033795775064e-05,7.61506418229732e-05,5.809879870227961e-07,4.4847251287924855e-05,4.0326184137660065e-06,5.950374461639559e-12,60.58,32.9,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,2.742580005544184,4.921786096775984,19.831086890993074,3.732021062262444e-05,8.684339813423112e-05,8.64113629500293e-06,6.823941372947148e-05,4.875282581357228e-06,4.749439882141268e-12,62.77,123.6,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,14.618766640120665,6.880362012918816,3.396760907580626,1.3258018674638705e-05,3.9322985838063134e-05,2.0051446665839637e-06,2.0426307714949432e-05,4.777730277412928e-06,9.5246065438958e-12,25.61,101.1,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,13.014326743156381,7.961120022293121,13.837883671413248,1.0434196790862533e-05,3.55290725812119e-05,5.661477407229867e-06,4.293680980608057e-05,1.6639936823055022e-06,9.692453086862538e-12,47.73,154.5,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,2.8975831892910158,4.874395199593994,6.022454853514184,1.4629901035798919e-05,1.1624727450025e-05,6.626276300806575e-06,6.232862364718e-05,6.261826861091993e-06,1.2934361365320985e-12,80.39,101.1,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,3.9364097437718106,5.57801556205984,7.444702962823298,4.3759727711690914e-05,4.140326067980915e-05,1.2794275571484094e-06,9.270247867515104e-05,1.6594321338600982e-06,2.05038871102902e-12,77.47,42.06,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,18.993117205978113,13.458252331516885,5.134185207495286,1.408119825919375e-05,5.501972887021826e-06,2.5082852544046135e-06,1.4040930752108711e-05,9.874420132448688e-06,1.0478133651372433e-12,14.930000000000007,101.2,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,19.36658551236893,9.798682551148955,16.790866082249867,3.0768366620839983e-06,3.8743049545836744e-05,5.824716214602792e-06,6.214595939879723e-05,6.402699094596703e-06,9.531606524565308e-12,45.59,104.8,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,3.159523783524614,5.952657660599554,10.386109351244198,3.153060352042543e-05,4.805964148519927e-05,5.640840006389982e-06,2.2557987881513142e-05,7.896513497215164e-06,3.5006357082574745e-12,54.53,106.4,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,7.835951603359595,13.453649605265955,8.238649246568663,1.9260198752204024e-05,5.114566164058235e-05,7.193256514491896e-07,4.95090845263566e-05,9.523474505736408e-06,5.309446844345183e-12,42.01,130.1,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,12.664004916457703,4.523720977202105,2.479780350652802,2.3792193332622527e-05,6.405535207100745e-05,4.148146475667443e-06,9.874770246881383e-05,5.338694351524534e-06,3.698339881940317e-12,37.71,110.7,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,14.780584823448539,13.423454210299493,12.164818694769078,4.340582913041729e-05,3.5729307085137968e-06,7.992423355547392e-06,3.4376933976829264e-05,5.664858251850328e-06,2.766671966032781e-12,74.84,98.66,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,3.4247930434253226,5.227630452979176,11.678980211894478,1.957212504810091e-05,9.765714217443535e-05,6.248797598136387e-06,8.616828847326331e-05,7.457427954593243e-06,6.416411029827084e-12,66.5,130.1,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,4.865649572846843,5.983953468395141,15.256928779970998,1.4236315271906184e-05,4.867354015083401e-05,9.817003398111766e-06,9.304256382436179e-05,7.385504437348569e-06,5.871041699926908e-12,59.16,112.0,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,10.650609524175497,15.913362557094224,5.774083985250554,4.037992257175899e-06,9.719050770375903e-05,5.630106448416457e-06,8.145520685309108e-05,4.342715004039365e-06,6.5042175733463926e-12,60.42,121.6,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,14.456841090711462,5.992404296314539,11.699903793561717,1.3258018674638705e-05,3.9322985838063134e-05,5.059891294786207e-06,1.6040735981778436e-05,3.1237776580994337e-06,4.77739491701994e-12,42.7,131.5,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,17.092969042040863,3.3647463177941166,14.938218760400364,9.634889705503775e-06,3.943143006845447e-05,2.7030488453903147e-06,8.417043087143097e-05,4.2057082434286865e-06,9.121985436200132e-12,63.14,57.73,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,10.59785093196752,19.05881023019277,3.739032641673041,2.0421606026526345e-05,3.13895957654454e-05,1.6843467694654182e-06,8.282194860389804e-05,4.3000601548088205e-06,5.946343189057535e-12,49.56,141.0,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,18.645795055766897,10.690026488767733,6.769997005947111,7.584253626901516e-06,4.563199324428326e-05,4.074824351437847e-06,6.242245093497669e-05,4.740508898988261e-06,1.3326372820062708e-12,65.82,66.48,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,1.6016344105851528,4.549079907722362,13.819098513260771,3.045033650253758e-05,4.21534447581359e-05,9.612778767643399e-06,1.568905716497621e-05,5.34788087251751e-06,2.0537803740772865e-12,86.82,123.5,PASS,1
nsga2_20260905_161011,20260905_161011,nsga2,7.951027054429825,14.68493083948782,10.923358622076867,1.517837920298986e-05,7.120440663509713e-06,1.2594538032771295e-06,2.1106981513396018e-05,5.935100600667166e-06,8.249037558677683e-12,40.33,107.6,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,17.169138303972883,9.888824265899775,4.9127122209275225,3.169808395247709e-05,6.175346397216255e-05,3.346928983991119e-06,8.080005126981706e-05,7.974550228925235e-06,8.569639330669674e-12,34.529999999999994,104.3,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,10.945920087532079,15.916620559342222,6.60512241330487,3.9003759598884984e-05,5.270526345927673e-05,2.863619467180526e-06,9.650728407477964e-05,2.3497654783491663e-06,3.657108300964262e-12,81.3,34.83,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,10.727688809206995,19.05881023019277,3.739032641673041,4.7447877522721014e-05,3.13895957654454e-05,4.521601265239469e-06,8.282194860389804e-05,4.387391795507032e-06,5.4750154178365416e-12,40.14,105.4,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,6.076640105523955,6.346403374140522,16.664611013688454,3.645672844176044e-05,1.2943430411226264e-05,6.576933897022311e-07,8.317573553093752e-05,1.9934598966374735e-06,6.640871642009186e-12,48.7,121.1,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,14.781784760271888,6.227645315065116,10.90773796303682,7.51159383951273e-06,1.7731103128393077e-05,5.8835538031279165e-06,4.945057253708893e-05,3.1309167993179304e-06,4.867673169995708e-12,55.83,113.9,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,7.951027054429825,2.391140886025153,13.160200608035856,2.612700143120498e-06,7.120440663509713e-06,1.7663246718600778e-06,2.7396977590897088e-05,6.04153006276847e-06,8.249037558677683e-12,45.73,157.8,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,12.579461305701203,5.934114362680604,6.39232328993849,1.5912454611434417e-05,2.992840443875962e-05,7.477212239896523e-06,9.800126521741242e-05,7.859309281775453e-06,8.171099860813714e-12,52.26,133.7,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,19.233240095948975,9.868157195134323,5.880481877314952,3.937546597831008e-06,2.6649386110399545e-05,7.749721059168504e-06,6.98799889971032e-05,6.47512843097006e-06,4.386146512852848e-12,76.27,147.7,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,15.349209956566865,2.12546763147731,11.138079820127427,3.5377537416710102e-06,6.312810601630077e-05,5.7953843608636454e-06,5.004894929500938e-05,4.777503029453151e-06,6.301348767735314e-12,56.5,75.34,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,6.260932876862046,3.957219044111787,19.54884737650176,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,2.796006660382378e-06,4.306622789385077e-12,44.73,113.6,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,4.72891407198009,9.526435450542369,2.7496903480932073,2.6421815821206838e-05,6.175346397216255e-05,8.047728118724603e-07,7.319062548499272e-05,7.974550228925235e-06,9.237774417537775e-12,49.43,141.3,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,14.678278286665169,16.610923702462706,6.355678719926301,1.0996342907999787e-05,6.342483108645102e-05,8.215508266401508e-06,9.637798602264358e-05,2.0938136171622207e-06,3.599651708528304e-12,70.5,66.01,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,1.6439527598136185,5.779533870211502,14.257077742122096,2.8852711551013688e-05,1.6107936888475254e-05,9.611284004346555e-06,2.221484409494897e-05,4.366079856407509e-06,2.296025875173319e-12,80.63,108.4,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,18.993117205978113,13.328164326227032,9.14284825183523,3.545345912836094e-06,6.561348188401476e-05,2.7283682835084208e-06,1.4040930752108711e-05,9.845624328096232e-06,1.0247243284239772e-12,36.81,99.79,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,5.665493077620374,15.601822979028833,5.0218201095427,4.161435928282372e-05,6.552976880305594e-06,8.34213422723878e-06,1.67013744674679e-05,4.0638964667180974e-06,3.959320853061295e-12,29.37999999999999,93.63,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,15.349209956566865,2.242580341871669,4.157898146266453,1.4073526743137901e-05,5.516672969456394e-05,5.7953843608636454e-06,5.004894929500938e-05,4.783576064380252e-06,6.1813464430518865e-12,38.69,129.3,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,14.135403670277084,4.392865685313066,8.528867082122742,3.509823358147138e-07,2.647072286118512e-05,4.501293735175075e-06,1.0860347299720249e-05,6.515019487347298e-06,4.423818428978791e-12,37.47,101.4,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,4.656072213085964,13.50381230010581,6.60512241330487,3.498642274576935e-05,5.1632534900835915e-05,1.9159562220217693e-06,9.336992968588762e-05,5.500445795389974e-06,3.657108300964262e-12,90.47,42.27,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,19.92668261225393,3.657953678177722,5.854016339494706,3.937546597831008e-06,2.6002970963974637e-05,8.256427681274334e-06,6.98799889971032e-05,1.7223955170131097e-06,4.3924047428267706e-12,38.7,138.7,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,7.962711540696983,13.188758200606463,8.238649246568663,4.6257811768926047e-05,5.0529154134394596e-05,4.922392608849094e-06,4.95090845263566e-05,9.730184927745436e-06,3.5291680672229074e-12,38.65,95.58,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,8.687212071907414,13.732624960311371,9.662650297831227,3.083286956447123e-05,6.967713099556686e-05,7.401499297967519e-06,3.6876782226622266e-05,5.231832107043255e-06,4.309296127210059e-12,45.82,109.2,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,3.553737525780084,8.347880890265369,7.444702962823298,4.391851555067909e-05,1.6004169463473627e-05,1.1802013396374321e-06,9.270247867515104e-05,6.411976955294971e-06,2.2926342121250522e-12,84.89,86.08,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,12.879968203887028,1.0102133330604142,13.145819306474921,3.0915122944756046e-06,3.9736975178927146e-05,9.438874782788066e-06,2.664995518975012e-05,9.890043203084182e-06,7.824752758034365e-12,78.77,59.55,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,4.229949929147868,10.872796032592138,2.8133179458714017,4.527862776966103e-05,1.9776802826172354e-06,8.425020845879304e-07,9.990288046769656e-05,2.9903945638049e-06,9.309535782505747e-12,77.85,136.6,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,7.91948516594881,13.16752412497952,3.9564666169911216,1.4104091453114181e-06,5.0529154134394596e-05,6.588668055360824e-07,4.9230490195337224e-05,9.732455988815072e-06,3.531407864311125e-12,63.02,70.28,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,10.635483511599622,16.090688248490135,7.9110136860573625,4.726784671370845e-05,8.133921646092316e-05,4.647348193955924e-06,8.282194860389804e-05,5.018216840283895e-06,5.946343189057535e-12,49.49,129.8,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,13.65229272476704,14.185616489996187,8.393274216177321,1.939214921893666e-05,6.8366462961164655e-06,9.662382731523395e-06,6.495701447731427e-05,9.493342270585354e-06,4.182238424607941e-12,77.31,100.2,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,14.223739998289577,16.83971393272679,3.806459741734587,4.744135754441621e-05,3.1351250536001774e-05,9.652241345713913e-06,1.9980206963263603e-05,4.402284982930191e-06,4.102674178380531e-12,16.769999999999996,99.36,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,14.646016572147428,13.378822961624714,11.008480743328711,1.8927448532250468e-05,5.114566164058235e-05,5.903096845319608e-06,4.95090845263566e-05,9.523474505736408e-06,5.309446844345183e-12,41.86,104.8,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,3.8969060737227936,5.605048428783862,13.20931799274614,4.28805717966027e-05,4.091661335976124e-05,1.2794275571484094e-06,9.270247867515104e-05,1.6594321338600982e-06,2.05038871102902e-12,58.47,94.34,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,1.6016344105851528,4.549079907722362,13.159064738657632,3.2332074622258935e-06,6.442167740772739e-06,9.377095008526484e-06,1.568905716497621e-05,5.325070904470767e-06,1.9549017959578562e-12,40.54,91.94,FAIL,1
nsga2_20260905_161011,20260905_161011,nsga2,3.513114608812713,8.347880890265369,7.444702962823298,4.375952328027886e-05,1.4992453010669541e-05,1.1860910086124564e-06,9.592805947649741e-05,6.411976955294971e-06,2.2926342121250522e-12,85.38,88.55,PASS,1
