run_folder,algorithm,generation,evaluations,var_nm3,var_nm10,var_nm4,var_wnm2,var_wpm5,var_lpm5,var_wnm0,var_lpm0,var_capv,obj_Gain,obj_PM,pass_fail,run_id,is_real
nsga2_20260828_081956,nsga2,2,40,4.867412703487644,5.956695848103986,5.5477216526780255,1.4236315271906184e-05,4.867354015083401e-05,9.678201079361269e-06,9.704722401221916e-05,7.385504437348569e-06,5.871041699926908e-12,83.78,136.7,FAIL,20260828_081956,1
nsga2_20260828_095030,nsga2,1,50,18.226042697478974,10.496198213001072,10.701146467506147,1.3832210256420807e-05,6.119986697056147e-05,8.996418046551532e-07,5.6105380650545934e-05,7.735831291047274e-06,7.6206551399027e-12,40.81,135.5,FAIL,20260828_095030,1
nsga2_20260828_095030,nsga2,2,100,2.612096615714593,7.671278847343471,5.011340471961262,4.3768457516612356e-05,7.101339412278114e-05,3.4884972862400214e-06,7.891484360270383e-05,4.5876731821122374e-06,9.827075276244203e-12,83.39,151.5,FAIL,20260828_095030,1
nsga2_20260828_102807,nsga2,1,20,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.88,105.0,FAIL,20260828_102807,1
nsga2_20260828_102807,nsga2,2,40,19.71820679583796,3.9702589437333273,7.400472652669887,2.891529923284232e-05,7.504904115138555e-05,6.093304287090053e-06,3.834041697577566e-05,1.8774496018941592e-06,9.992739339349294e-12,32.31,140.2,FAIL,20260828_102807,1
nsga2_20260828_102807,nsga2,3,60,19.07901511339822,5.710873658760003,16.740452820216085,8.023844294403324e-06,5.2955301744849034e-05,1.7912362381948128e-06,2.1633865752332587e-05,7.91426088212e-06,5.1199169429088946e-12,38.61,135.9,FAIL,20260828_102807,1
nsga2_20260828_102807,nsga2,4,80,19.07901511339822,5.710873658760003,16.740452820216085,8.023844294403324e-06,5.2955301744849034e-05,1.7912362381948128e-06,2.1633865752332587e-05,7.91426088212e-06,5.1199169429088946e-12,38.61,135.9,FAIL,20260828_102807,1
nsga2_20260828_103845,nsga2,1,20,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.88,105.0,FAIL,20260828_103845,1
nsga2_20260828_103845,nsga2,2,40,19.71820679583796,3.9702589437333273,7.400472652669887,2.891529923284232e-05,7.504904115138555e-05,6.093304287090053e-06,3.834041697577566e-05,1.8774496018941592e-06,9.992739339349294e-12,32.31,140.2,FAIL,20260828_103845,1
nsga2_20260828_103845,nsga2,3,60,19.71820679583796,3.9702589437333273,7.400472652669887,2.891529923284232e-05,7.504904115138555e-05,6.093304287090053e-06,3.834041697577566e-05,1.8774496018941592e-06,9.992739339349294e-12,32.31,140.2,FAIL,20260828_103845,1
nsga2_20260828_103845,nsga2,4,80,19.71820679583796,3.9702589437333273,7.400472652669887,2.891529923284232e-05,7.504904115138555e-05,6.093304287090053e-06,3.834041697577566e-05,1.8774496018941592e-06,9.992739339349294e-12,32.31,140.2,FAIL,20260828_103845,1
nsga2_20260828_104606,nsga2,1,20,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.88,105.0,FAIL,20260828_104606,1
nsga2_20260828_104606,nsga2,2,40,19.71820679583796,3.9702589437333273,7.400472652669887,2.891529923284232e-05,7.504904115138555e-05,6.093304287090053e-06,3.834041697577566e-05,1.8774496018941592e-06,9.992739339349294e-12,32.31,140.2,FAIL,20260828_104606,1
nsga2_20260828_104606,nsga2,3,60,19.71820679583796,3.9702589437333273,7.400472652669887,2.891529923284232e-05,7.504904115138555e-05,6.093304287090053e-06,3.834041697577566e-05,1.8774496018941592e-06,9.992739339349294e-12,32.31,140.2,FAIL,20260828_104606,1
nsga2_20260828_104606,nsga2,4,80,19.71820679583796,3.9702589437333273,7.400472652669887,2.891529923284232e-05,7.504904115138555e-05,6.093304287090053e-06,3.834041697577566e-05,1.8774496018941592e-06,9.992739339349294e-12,32.31,140.2,FAIL,20260828_104606,1
nsga2_20260828_105926,nsga2,1,20,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.88,105.0,FAIL,20260828_105926,1
nsga2_20260828_105926,nsga2,2,40,19.71820679583796,3.9702589437333273,7.400472652669887,2.891529923284232e-05,7.504904115138555e-05,6.093304287090053e-06,3.834041697577566e-05,1.8774496018941592e-06,9.992739339349294e-12,32.31,140.2,FAIL,20260828_105926,1
nsga2_20260828_105926,nsga2,3,60,19.07901511339822,5.710873658760003,16.740452820216085,8.023844294403324e-06,5.2955301744849034e-05,1.7912362381948128e-06,2.1633865752332587e-05,7.91426088212e-06,5.1199169429088946e-12,38.61,135.9,FAIL,20260828_105926,1
nsga2_20260828_105926,nsga2,4,80,19.07901511339822,5.710873658760003,16.740452820216085,8.023844294403324e-06,5.2955301744849034e-05,1.7912362381948128e-06,2.1633865752332587e-05,7.91426088212e-06,5.1199169429088946e-12,38.61,135.9,FAIL,20260828_105926,1
nsga2_20260828_111115,nsga2,1,20,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.88,105.0,FAIL,20260828_111115,1
nsga2_20260828_111115,nsga2,2,40,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.88,105.0,FAIL,20260828_111115,1
nsga2_20260828_111115,nsga2,3,60,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.88,105.0,FAIL,20260828_111115,1
nsga2_20260828_111115,nsga2,4,80,9.96448600662405,16.82303538663286,17.74654309029023,2.9312194567714625e-05,3.878462101637711e-05,5.076544925790443e-06,4.0255707429921175e-05,6.024392183960744e-07,9.359036402993315e-12,67.0908209964263,123.35176162930455,FAIL,20260828_111115,0
nsga2_20260828_112108,nsga2,1,20,3.5989938402186006,5.729497814238431,8.273668664837738,3.2559229114234445e-05,8.380510687808783e-05,7.872303496599526e-06,3.414970285087154e-05,1.911403013587076e-06,5.113174480231311e-12,35.93,114.9,FAIL,20260828_112108,1
nsga2_20260828_112108,nsga2,2,40,5.880222184433576,16.92980173148797,8.396327706106517,2.772330587927425e-06,1.008856563407242e-05,2.9082855745722014e-06,1.844814162570429e-05,5.854718723134718e-07,5.9178165405819424e-12,47.260000000000005,141.3,FAIL,20260828_112108,1
nsga2_20260828_112108,nsga2,3,60,5.880222184433576,16.92980173148797,8.396327706106517,2.772330587927425e-06,1.008856563407242e-05,2.9082855745722014e-06,1.844814162570429e-05,5.854718723134718e-07,5.9178165405819424e-12,47.260000000000005,141.3,FAIL,20260828_112108,1
nsga2_20260828_112108,nsga2,4,80,5.880222184433576,16.92980173148797,8.396327706106517,2.772330587927425e-06,1.008856563407242e-05,2.9082855745722014e-06,1.844814162570429e-05,5.854718723134718e-07,5.9178165405819424e-12,47.260000000000005,141.3,FAIL,20260828_112108,1
nsga2_20260828_114605,nsga2,1,20,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987558849856,104.9991320581793,FAIL,20260828_114605,0
nsga2_20260828_114605,nsga2,2,40,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987558849856,104.9991320581793,FAIL,20260828_114605,0
nsga2_20260828_114605,nsga2,3,60,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987558849856,104.9991320581793,FAIL,20260828_114605,0
nsga2_20260828_114605,nsga2,4,80,9.795864793003219,17.565009473654115,8.537769777592578,2.946040631110923e-05,5.225429939631942e-05,7.4607450164072876e-06,4.3992718839719095e-05,5.564421567570399e-07,3.2486588869940314e-12,57.51299981158365,123.80522472618487,FAIL,20260828_114605,0
nsga2_20260828_114617,nsga2,1,20,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987558849856,104.9991320581793,FAIL,20260828_114617,0
nsga2_20260828_114617,nsga2,2,40,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987558849856,104.9991320581793,FAIL,20260828_114617,0
nsga2_20260828_114617,nsga2,3,60,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987558849856,104.9991320581793,FAIL,20260828_114617,0
nsga2_20260828_114617,nsga2,4,80,9.795864793003219,17.565009473654115,8.537769777592578,2.946040631110923e-05,5.225429939631942e-05,7.4607450164072876e-06,4.3992718839719095e-05,5.564421567570399e-07,3.2486588869940314e-12,57.51299981158365,123.80522472618487,FAIL,20260828_114617,0
nsga2_20260828_114722,nsga2,1,20,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987558849856,104.9991320581793,FAIL,20260828_114722,0
nsga2_20260828_114722,nsga2,2,40,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987558849856,104.9991320581793,FAIL,20260828_114722,0
nsga2_20260828_114722,nsga2,3,60,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987558849856,104.9991320581793,FAIL,20260828_114722,0
nsga2_20260828_114722,nsga2,4,80,9.795864793003219,17.565009473654115,8.537769777592578,2.946040631110923e-05,5.225429939631942e-05,7.4607450164072876e-06,4.3992718839719095e-05,5.564421567570399e-07,3.2486588869940314e-12,57.51299981158365,123.80522472618487,FAIL,20260828_114722,0
nsga2_20260828_114732,nsga2,1,20,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987558849856,104.9991320581793,FAIL,20260828_114732,0
nsga2_20260828_114732,nsga2,2,40,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987558849856,104.9991320581793,FAIL,20260828_114732,0
nsga2_20260828_114732,nsga2,3,60,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987558849856,104.9991320581793,FAIL,20260828_114732,0
nsga2_20260828_114732,nsga2,4,80,9.795864793003219,17.565009473654115,8.537769777592578,2.946040631110923e-05,5.225429939631942e-05,7.4607450164072876e-06,4.3992718839719095e-05,5.564421567570399e-07,3.2486588869940314e-12,57.51299981158365,123.80522472618487,FAIL,20260828_114732,0
nsga2_20260828_115723,nsga2,1,20,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.879875156973,104.99886257195848,FAIL,20260828_115723,0
nsga2_20260828_115723,nsga2,2,40,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.879875156973,104.99886257195848,FAIL,20260828_115723,0
nsga2_20260828_115723,nsga2,3,60,3.1062092524234535,16.77298100179959,17.880692120360976,1.905102068199741e-05,7.261114645643987e-05,7.241491070769521e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.97234090382747,105.26296591955597,FAIL,20260828_115723,0
nsga2_20260828_115723,nsga2,4,80,3.65137020529259,16.775440185653668,17.880692120360976,4.2010057643665915e-05,7.261114645643987e-05,7.5459566234523e-06,4.420749367493633e-05,8.913035350655441e-06,3.5465367503207717e-12,99.98835410961595,105.6952307449403,PASS,20260828_115723,0
nsga2_20260828_120428,nsga2,1,20,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987678945753,104.99811800131906,FAIL,20260828_120428,0
nsga2_20260828_120428,nsga2,2,40,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987678945753,104.99811800131906,FAIL,20260828_120428,0
nsga2_20260828_120428,nsga2,3,60,3.1062092524234535,16.77298100179959,17.880692120360976,2.1411421211005276e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,82.51694848736561,104.9981176267849,FAIL,20260828_120428,0
nsga2_20260828_120428,nsga2,4,80,3.1062092524234535,18.2231253614037,17.149170358860342,2.1411421211005276e-05,7.130902960597217e-05,7.435211221205438e-06,4.4076698800359825e-05,8.728551152945154e-06,9.809207644557905e-12,80.93422576024464,111.4112262288054,FAIL,20260828_120428,0
nsga2_20260828_120906,nsga2,1,20,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987678945753,104.99811800131906,FAIL,20260828_120906,0
nsga2_20260828_120906,nsga2,2,40,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987678945753,104.99811800131906,FAIL,20260828_120906,0
nsga2_20260828_120906,nsga2,3,60,3.1062092524234535,16.77298100179959,17.880692120360976,2.1411421211005276e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,82.51694848736561,104.9981176267849,FAIL,20260828_120906,0
nsga2_20260828_120906,nsga2,4,80,3.1062092524234535,16.77298100179959,17.880692120360976,2.1411421211005276e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,82.51694848736561,104.9981176267849,FAIL,20260828_120906,0
nsga2_20260828_120956,nsga2,1,20,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.8798706652587,104.99874771108881,FAIL,20260828_120956,0
nsga2_20260828_120956,nsga2,2,40,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.8798706652587,104.99874771108881,FAIL,20260828_120956,0
nsga2_20260828_120956,nsga2,3,60,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.8798706652587,104.99874771108881,FAIL,20260828_120956,0
nsga2_20260828_120956,nsga2,4,80,9.815120903489879,17.74905134401393,19.20259402302867,4.1548329308709644e-05,3.5120825396143926e-05,5.560270450851562e-06,3.0337754566428886e-05,9.024309507363749e-06,9.818839435404066e-12,71.39634506047594,116.98323351595508,FAIL,20260828_120956,0
nsga2_20260828_123750,nsga2,1,20,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987082398159,104.99789434956553,FAIL,20260828_123750,0
nsga2_20260828_123750,nsga2,2,40,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987082398159,104.99789434956553,FAIL,20260828_123750,0
nsga2_20260828_123750,nsga2,3,60,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987082398159,104.99789434956553,FAIL,20260828_123750,0
nsga2_20260828_123750,nsga2,4,80,3.1062092524234535,16.769599034552645,17.76961702611537,1.907981282437092e-05,8.302332488799873e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,4.556542079421342e-12,85.34394307638264,103.26346058062992,PASS,20260828_123750,0
nsga2_20260828_124018,nsga2,1,20,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987457236638,104.99954562866421,FAIL,20260828_124018,0
nsga2_20260828_124018,nsga2,2,40,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987457236638,104.99954562866421,FAIL,20260828_124018,0
nsga2_20260828_124018,nsga2,3,60,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987457236638,104.99954562866421,FAIL,20260828_124018,0
nsga2_20260828_124018,nsga2,4,80,9.007113202866805,16.623381510357703,18.146699974618517,1.896641146742638e-05,8.057260379441704e-05,2.2703524492572677e-06,4.167571920863277e-05,2.7797766888584736e-06,9.809207644557905e-12,87.02592781738298,120.49776109720631,PASS,20260828_124018,0
nsga2_20260828_124201,nsga2,1,20,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987824911093,104.99867775430278,FAIL,20260828_124201,0
nsga2_20260828_124201,nsga2,2,40,3.1062092524234535,16.77298100179959,17.880692120360976,1.896641146742638e-05,7.261114645643987e-05,7.5459566234523e-06,4.4157840076783945e-05,8.629694560520226e-06,9.809207644557905e-12,79.87987824911093,104.99867775430278,FAIL,20260828_124201,0
nsga2_20260828_124201,nsga2,3,60,6.272966629600457,9.693619715492229,15.591614819057336,4.437368355254475e-05,5.250422785899477e-05,9.97112106890338e-06,5.5491699778890305e-05,3.905288352463714e-06,2.5534063413595052e-12,79.34,141.39999999999998,FAIL,20260828_124201,1
nsga2_20260828_124201,nsga2,4,80,3.647676483488625,17.062234306938354,5.367743274858705,2.9056107657861888e-05,3.0992466695002885e-05,4.16161096600624e-06,6.350012077884149e-05,3.591068432508609e-06,3.541901654482116e-12,85.23882979316035,139.79330766230322,PASS,20260828_124201,0
nsga2_20260903_012903,nsga2,1,5,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260903_012903,1
nsga2_20260904_232554,nsga2,1,2,1.523623151618299,15.316749064821325,11.224722951166287,1.668766631000488e-05,7.890634173181191e-05,3.3803508782706268e-06,4.5513739581220955e-05,1.7733961238480651e-06,4.628016878024163e-12,49.59,96.93,FAIL,20260904_232554,1
nsga2_20260904_232554,nsga2,2,4,1.523623151618299,15.107509859180043,11.032636563258935,4.769340108907466e-05,2.994900361173417e-05,3.3803508782706268e-06,4.5513739581220955e-05,1.7733961238480651e-06,6.063717857072026e-12,60.79,110.3,FAIL,20260904_232554,1
nsga2_20260904_232820,nsga2,1,20,3.140024247115047,1.3783042279110085,16.82694231957999,5.240732561252247e-06,4.5223278194510685e-05,5.140736444297709e-06,6.214115911584116e-05,5.288137582815168e-06,9.436088293560713e-12,43.88,133.8,FAIL,20260904_232820,1
nsga2_20260904_232820,nsga2,2,40,3.140024247115047,1.3783042279110085,16.82694231957999,5.240732561252247e-06,4.5223278194510685e-05,5.140736444297709e-06,6.214115911584116e-05,5.288137582815168e-06,9.436088293560713e-12,43.88,133.8,FAIL,20260904_232820,1
nsga2_20260904_233403,nsga2,1,20,3.140024247115047,1.3783042279110085,16.82694231957999,5.240732561252247e-06,4.5223278194510685e-05,5.140736444297709e-06,6.214115911584116e-05,5.288137582815168e-06,9.436088293560713e-12,43.88,133.8,FAIL,20260904_233403,1
nsga2_20260904_233403,nsga2,2,40,5.640489245505074,9.369585856225253,2.181737721663813,3.5819823253274833e-05,4.286402196497126e-05,6.88760874030404e-06,9.041849545281296e-05,1.0646312216410735e-06,2.881537472394812e-12,44.20725664253367,136.94422513675946,FAIL,20260904_233403,0
nsga2_20260904_234028,nsga2,1,20,3.140024247115047,1.3783042279110085,16.82694231957999,5.240732561252247e-06,4.5223278194510685e-05,5.140736444297709e-06,6.214115911584116e-05,5.288137582815168e-06,9.436088293560713e-12,43.88,133.8,FAIL,20260904_234028,1
nsga2_20260904_234028,nsga2,2,40,3.140024247115047,1.3783042279110085,16.82694231957999,5.240732561252247e-06,4.5223278194510685e-05,5.140736444297709e-06,6.214115911584116e-05,5.288137582815168e-06,9.436088293560713e-12,43.88,133.8,FAIL,20260904_234028,1
nsga2_20260904_234917,nsga2,1,5,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260904_234917,1
nsga2_20260904_234917,nsga2,2,10,4.865649572846843,5.983953468395141,19.297309266630315,2.58641098353348e-05,4.867354015083401e-05,6.835364727392012e-06,9.617722220827954e-05,7.364544609042903e-06,5.871041699926908e-12,69.21,121.80000000000001,FAIL,20260904_234917,1
nsga2_20260904_234917,nsga2,3,15,6.2602870198512,4.052078510565102,15.437238063909444,2.594860870172957e-05,1.18518015633358e-05,6.740812347186168e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,76.62,134.6,FAIL,20260904_234917,1
nsga2_20260904_234917,nsga2,4,20,6.2602870198512,4.052078510565102,15.437238063909444,2.594860870172957e-05,1.18518015633358e-05,6.740812347186168e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,76.62,134.6,FAIL,20260904_234917,1
nsga2_20260904_234917,nsga2,5,25,4.890338096737728,5.946356397667664,15.778393222391696,2.58641098353348e-05,3.898873375044416e-05,7.947452691513881e-06,7.757098764640686e-05,7.364544609042903e-06,9.255197915593779e-12,83.91,140.39999999999998,FAIL,20260904_234917,1
nsga2_20260904_235520,nsga2,1,15,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260904_235520,1
nsga2_20260904_235520,nsga2,2,30,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260904_235520,1
nsga2_20260904_235520,nsga2,3,45,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260904_235520,1
nsga2_20260904_235520,nsga2,4,60,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260904_235520,1
nsga2_20260904_235520,nsga2,5,75,6.259768111024644,4.05238816672741,19.42858285110652,2.594860870172957e-05,9.639915457641803e-06,6.423152677606254e-06,7.574776706606997e-05,6.653699807389542e-06,9.255679343118123e-12,74.08413931786916,103.51855060974084,FAIL,20260904_235520,0
nsga2_20260905_000156,nsga2,1,15,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_000156,1
nsga2_20260905_000156,nsga2,2,30,4.876760768904629,4.075528666317029,19.606827050106425,2.968233840367197e-05,1.18518015633358e-05,6.604405525989224e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.9304645645875,104.11358929553458,FAIL,20260905_000156,0
nsga2_20260905_000156,nsga2,3,45,6.09532433535391,13.447037743729968,9.193308226770718,4.425967274829758e-05,1.2011696307332449e-05,8.186391190997482e-06,3.441841790098156e-05,6.3775749313059665e-06,9.25485147680142e-12,65.00981922669848,113.18818551757494,FAIL,20260905_000156,0
nsga2_20260905_000156,nsga2,4,60,4.876760768904629,4.077537917782132,14.99009312409561,2.5343061063541547e-05,1.1242808158731898e-05,6.6127281600481605e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,69.32511413995127,111.549145732593,FAIL,20260905_000156,0
nsga2_20260905_000156,nsga2,5,75,4.8267497498512775,4.079400918262366,15.088755917412415,2.5343061063541547e-05,1.1242808158731898e-05,6.6127281600481605e-06,7.77353064999271e-05,7.590566006238743e-06,9.255679343118123e-12,77.47365617912138,111.31383466685553,FAIL,20260905_000156,0
nsga2_20260905_000736,nsga2,1,15,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_000736,1
nsga2_20260905_000736,nsga2,2,30,5.762825264288743,5.095766215123221,7.21610660487073,2.5867829595634926e-05,1.3647266076580287e-05,5.978647304403044e-06,7.877487895216757e-05,7.859309281775453e-06,8.120205533555246e-12,69.49913387078261,112.2319043516629,FAIL,20260905_000736,0
nsga2_20260905_000736,nsga2,3,45,5.762825264288743,5.095766215123221,7.21610660487073,2.5867829595634926e-05,1.3647266076580287e-05,5.978647304403044e-06,7.877487895216757e-05,7.859309281775453e-06,8.120205533555246e-12,69.49913387078261,112.2319043516629,FAIL,20260905_000736,0
nsga2_20260905_000736,nsga2,4,60,6.319581584239338,4.149280986429992,19.676642440966685,2.6295496725112382e-05,1.3452300353721087e-05,6.299875238193462e-06,9.590173436127416e-05,6.97525383409842e-06,5.951526087811166e-12,58.56999999999999,125.6,FAIL,20260905_000736,1
